"filename", "language", "Batch", "XML", "Makefile", "Ini", "Shell Script", "C++", "Lua", "C", "TeX", "LaTeX", "BibTeX", "CMake", "Markdown", "YAML", "Python", "reStructuredText", "Objective-C", "Objective-C++", "CSS", "HTML", "Less", "SCSS", "Groovy", "JavaScript", "comment", "blank", "total"
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\glad\glad.h", "C++", 0, 0, 0, 0, 0, 3642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 14, 3681
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\glad\khrplatform.h", "C++", 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 28, 283
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\glad\vk_platform.h", "C++", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 10, 93
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\glad\vulkan.h", "C++", 0, 0, 0, 0, 0, 3398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 53, 3481
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\glad_gl.c", "C", 0, 0, 0, 0, 0, 0, 0, 1752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 1792
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\glad_vulkan.c", "C", 0, 0, 0, 0, 0, 0, 0, 535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 594
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\linmath.h", "C++", 0, 0, 0, 0, 0, 496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 64, 575
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\mingw\_mingw_dxhelper.h", "C++", 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 118
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\mingw\dinput.h", "C++", 0, 0, 0, 0, 0, 2090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 190, 2468
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\mingw\xinput.h", "C++", 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 33, 240
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\nuklear.h", "C++", 0, 0, 0, 0, 0, 18789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4900, 1851, 25540
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\nuklear_glfw_gl2.h", "C++", 0, 0, 0, 0, 0, 311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 43, 382
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\stb_image_write.h", "C++", 0, 0, 0, 0, 0, 764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 110, 1049
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\tinycthread.c", "C", 0, 0, 0, 0, 0, 0, 0, 472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 63, 595
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\tinycthread.h", "C++", 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 255, 51, 444
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\vs2008\stdint.h", "C++", 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 41, 248
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\vulkan\vk_platform.h", "C++", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 10, 93
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\vulkan\vulkan.h", "C++", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 74
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\deps\vulkan\vulkan_core.h", "C++", 0, 0, 0, 0, 0, 6199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 1112, 7335
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\docs\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 35
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\docs\CONTRIBUTING.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 392
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\docs\DoxygenLayout.xml", "XML", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 72
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\docs\SUPPORT.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\docs\extra.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\docs\extra.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 301, 0, 0, 0, 28, 86, 415
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\docs\extra.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 314, 0, 0, 28, 89, 431
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\docs\footer.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\docs\header.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 3, 2, 35
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\docs\spaces.svg", "XML", 0, 875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 878
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\examples\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 94
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\examples\boing.c", "C", 0, 0, 0, 0, 0, 0, 0, 387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 122, 680
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\examples\gears.c", "C", 0, 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 63, 361
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\examples\heightmap.c", "C", 0, 0, 0, 0, 0, 0, 0, 349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 63, 513
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\examples\offscreen.c", "C", 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 34, 178
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\examples\particles.c", "C", 0, 0, 0, 0, 0, 0, 0, 649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 203, 1074
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\examples\sharing.c", "C", 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 50, 235
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\examples\simple.c", "C", 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 32, 167
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\examples\splitview.c", "C", 0, 0, 0, 0, 0, 0, 0, 331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 113, 547
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\examples\wave.c", "C", 0, 0, 0, 0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 96, 463
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\include\GLFW\glfw3.h", "C++", 0, 0, 0, 0, 0, 596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5066, 248, 5910
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\include\GLFW\glfw3native.h", "C++", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 473, 39, 595
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\premake5.lua", "Lua", 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 53
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 25, 196
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\cocoa_init.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 468, 0, 0, 0, 0, 0, 0, 0, 57, 99, 624
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\cocoa_joystick.h", "C++", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 8, 52
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\cocoa_joystick.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 364, 0, 0, 0, 0, 0, 0, 0, 54, 70, 488
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\cocoa_monitor.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 444, 0, 0, 0, 0, 0, 0, 0, 68, 120, 632
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\cocoa_platform.h", "C++", 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 32, 210
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\cocoa_time.c", "C", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 12, 63
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\cocoa_window.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1398, 0, 0, 0, 0, 0, 0, 0, 107, 344, 1849
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\context.c", "C", 0, 0, 0, 0, 0, 0, 0, 541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 118, 757
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\egl_context.c", "C", 0, 0, 0, 0, 0, 0, 0, 628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 106, 791
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\egl_context.h", "C++", 0, 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 17, 216
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\glx_context.c", "C", 0, 0, 0, 0, 0, 0, 0, 530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 109, 700
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\glx_context.h", "C++", 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 16, 180
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\init.c", "C", 0, 0, 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 56, 327
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\input.c", "C", 0, 0, 0, 0, 0, 0, 0, 1012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 266, 1368
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\internal.h", "C++", 0, 0, 0, 0, 0, 581, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 95, 781
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\linux_joystick.c", "C", 0, 0, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 79, 434
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\linux_joystick.h", "C++", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 9, 64
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\mappings.h", "C++", 0, 0, 0, 0, 0, 938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 6, 1002
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\monitor.c", "C", 0, 0, 0, 0, 0, 0, 0, 364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 110, 543
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\nsgl_context.h", "C++", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 10, 65
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\nsgl_context.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 0, 57, 74, 377
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\null_init.c", "C", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 8, 53
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\null_joystick.c", "C", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 7, 45
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\null_joystick.h", "C++", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 4, 32
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\null_monitor.c", "C", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 13, 78
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\null_platform.h", "C++", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 8, 63
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\null_window.c", "C", 0, 0, 0, 0, 0, 0, 0, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 64, 333
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\osmesa_context.c", "C", 0, 0, 0, 0, 0, 0, 0, 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 60, 385
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\osmesa_context.h", "C++", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 12, 93
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\posix_thread.c", "C", 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 18, 106
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\posix_thread.h", "C++", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 7, 50
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\posix_time.c", "C", 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 12, 88
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\posix_time.h", "C++", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 8, 44
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\vulkan.c", "C", 0, 0, 0, 0, 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 53, 333
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\wgl_context.c", "C", 0, 0, 0, 0, 0, 0, 0, 620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 117, 799
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\wgl_context.h", "C++", 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 13, 159
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\win32_init.c", "C", 0, 0, 0, 0, 0, 0, 0, 456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 91, 624
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\win32_joystick.c", "C", 0, 0, 0, 0, 0, 0, 0, 588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 100, 756
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\win32_joystick.h", "C++", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 8, 58
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\win32_monitor.c", "C", 0, 0, 0, 0, 0, 0, 0, 400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 95, 549
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\win32_platform.h", "C++", 0, 0, 0, 0, 0, 332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 56, 453
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\win32_thread.c", "C", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 16, 100
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\win32_time.c", "C", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 10, 61
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\win32_window.c", "C", 0, 0, 0, 0, 0, 0, 0, 1772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 362, 2296
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\window.c", "C", 0, 0, 0, 0, 0, 0, 0, 853, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 181, 1105
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\wl_init.c", "C", 0, 0, 0, 0, 0, 0, 0, 1149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 131, 1328
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\wl_monitor.c", "C", 0, 0, 0, 0, 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 39, 232
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\wl_platform.h", "C++", 0, 0, 0, 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 47, 356
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\wl_window.c", "C", 0, 0, 0, 0, 0, 0, 0, 1551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 253, 1904
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\x11_init.c", "C", 0, 0, 0, 0, 0, 0, 0, 951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 139, 1212
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\x11_monitor.c", "C", 0, 0, 0, 0, 0, 0, 0, 460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 99, 615
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\x11_platform.h", "C++", 0, 0, 0, 0, 0, 332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 54, 448
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\x11_window.c", "C", 0, 0, 0, 0, 0, 0, 0, 2487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 218, 490, 3195
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\xkb_unicode.c", "C", 0, 0, 0, 0, 0, 0, 0, 858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 16, 943
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\src\xkb_unicode.h", "C++", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 3, 29
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\tests\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 100
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\tests\clipboard.c", "C", 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 26, 146
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\tests\cursor.c", "C", 0, 0, 0, 0, 0, 0, 0, 371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 89, 494
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\tests\empty.c", "C", 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 28, 133
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\tests\events.c", "C", 0, 0, 0, 0, 0, 0, 0, 532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 83, 651
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\tests\gamma.c", "C", 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 30, 180
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\tests\glfwinfo.c", "C", 0, 0, 0, 0, 0, 0, 0, 763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 131, 921
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\tests\icon.c", "C", 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 21, 150
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\tests\iconify.c", "C", 0, 0, 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 48, 298
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\tests\inputlag.c", "C", 0, 0, 0, 0, 0, 0, 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 58, 309
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\tests\joysticks.c", "C", 0, 0, 0, 0, 0, 0, 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 65, 345
"d:\Projects\nodens-engine\Moxxi\vendor\GLFW\tests\monitors.c", "C", 0, 0, 0, 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 49, 261
